2022100211,1040
2022100212,594
2022100903,1746
2022102000,983
2022092600,2137
2022103009,671
2022102302,1337
2022091109,957
2022091800,1621
2022103003,96
2022101000,1022
2022110607,1491
2022091105,3911
2022110604,407
2022103002,1680
2022110604,3494
2022101700,1184
2022100208,3250
2022102307,1676
2022092600,1183
2022110603,1217
2022100210,441
2022103002,1727
2022102309,2041
2022091109,4155
2022092501,3874
2022103004,604
2022091810,3154
2022091102,3739
2022102308,3025
2022103009,2317
2022102304,1889
2022100913,1295
2022091104,1847
2022101300,2863
2022100209,2259
2022102309,2389
2022110610,3912
2022101700,3694
2022103001,4332
2022110601,2063
2022103100,1329
2022091110,1515
2022092512,944
2022091102,1029
2022100900,2775
2022091810,1631
2022100205,2793
2022100201,952
2022100903,2469
2022091105,2587
2022103003,3393
2022102307,1906
2022110601,2759
2022100201,2969
2022110601,3266
2022092200,2785
2022110600,1233
2022102307,3811
2022091900,760
2022100909,1216
2022102306,2415
2022100213,1760
2022100600,4121
2022091107,2092
2022092508,580
2022100207,944
2022091103,2058
2022103007,1395
2022092510,3077
2022100210,3679
2022091804,280
2022100907,2189
2022110610,3593
2022102311,2530
2022102311,976
2022091102,1954
2022101605,147
2022091108,676
2022101608,1394
2022100903,1435
2022103010,3261
2022100905,167
2022102300,3326
2022103011,113
2022091100,121
2022102000,1004
2022091811,2348
2022100907,895
2022103012,504
2022100904,2920
2022100202,1009
2022103011,1131
2022110603,3477
2022101607,295
2022102306,4072
2022100910,1714
2022101609,3321
2022103002,3614
2022102300,1020
2022092600,2116
2022102308,950
2022103005,472
2022092513,3257
2022110609,2551
2022101600,2984
2022100211,2057
2022100902,540
2022101300,3350
2022092513,65
2022092512,292
2022091500,1431
2022101607,1564
2022101601,1085
2022091110,2744
2022110605,634
2022101603,503
2022102307,3561
2022110603,2717
2022091105,3524
2022103005,3379
2022103002,544
2022091900,3980
2022100200,1842
2022100909,3121
2022110609,879
2022103000,3661
2022101000,2281
2022100200,294
2022091106,883
2022103002,843
2022101611,2686
2022110604,354
2022091101,1785
2022101610,2955
2022103005,3358
2022102400,2643
2022092501,1914
2022103009,3360
2022092504,422
2022092502,3467
2022110606,2533
2022102305,2299
2022101611,1508
2022100205,2554
2022110605,1572
2022100600,854
2022101600,240
2022103011,949
2022101606,3606
2022102308,3492
2022110602,2279
2022102300,1933
2022092502,3024
2022102305,2916
2022102700,1024
2022102310,2655
2022100204,3001
2022092200,1456
2022110610,3889
2022091806,3707
2022092200,1052
2022101609,1311
2022091100,1651
2022091810,2560
2022091810,1338
2022092505,723
2022091105,3503
2022091113,1339
2022103009,3253
2022100209,3122
2022091103,1700
2022103009,1412
2022103005,1764
2022110603,3064
2022100600,1422
2022102304,515
2022100209,3633
2022101608,3106
2022103005,3883
2022091105,2100
2022092513,2630
2022102306,193
2022101604,1739
2022103001,2575
2022091107,1803
2022100906,3887
2022100206,3902
2022100901,1893
2022100906,4239
2022100907,1181
2022102309,2920
2022101603,900
2022092510,1791
2022100901,1438
2022101609,1153
2022092900,57
2022100207,3003
2022091102,268
2022091101,109
2022100204,3138
2022102304,3698
2022103005,2234
2022091808,544
2022103002,4121
2022100904,2131
2022091804,2157
2022101606,1017
2022100906,3842
2022091810,3256
2022091806,512
2022100200,229
2022100904,667
2022090800,2648
2022102700,97
2022091103,2532
2022091804,450
2022103100,2140
2022102305,456
2022100910,3301
2022101000,969
2022092505,2293
2022091901,3648
2022100201,895
2022092200,3030
2022091802,1756
2022101603,641
2022101609,62
2022103010,2760
2022092200,2083
2022110700,1606
2022091112,991
2022100202,3893
2022103001,4282
2022092503,3246
2022092506,4060
2022102309,4216
2022091107,3551
2022100900,1697
2022100205,4464
2022103007,1656
2022100300,1631
2022100904,2624
2022102307,739
2022101609,3202
2022091107,959
2022091108,1196
2022091111,3319
2022091101,620
2022102304,327
2022101300,2887
2022100203,868
2022110610,3617
2022100906,2681
2022100912,2307
2022100908,1322
2022091101,3615
2022091811,2631
2022092511,1670
2022091801,3271
2022100213,3484
2022102306,132
2022091804,1314
2022100212,2973
2022110600,1082
2022092507,676
2022100905,1647
2022110603,967
2022103004,2106
2022110608,1382
2022102309,2816
2022101608,1415
2022102303,172
2022092505,2843
2022110610,2999
2022102303,2943
2022091113,510
2022103000,1467
2022100300,470
2022100908,3614
2022110608,2351
2022092600,3691
2022102000,3726
2022100908,3474
2022110609,1113
2022091104,999
2022102308,3165
2022091108,1440
2022100201,3317
2022092507,2093
2022092200,2924
2022101606,2834
2022100912,2885
2022102700,2377
2022091806,2390
2022101604,421
2022102311,2742
2022101600,664
2022110607,875
2022103007,3771
2022100911,2513
2022091802,2064
2022110609,925
2022091100,1434
2022103002,3867
2022091200,983
2022092508,720
2022110602,2949
2022101610,3064
2022100205,893
2022100600,1545
2022100906,2267
2022100906,4298
2022100900,615
2022100913,3840
2022110602,3513
2022100902,1477
2022092200,2537
2022100902,3966
2022092511,3356
2022101609,606
2022103007,546
2022092507,2832
2022101700,2590
2022101610,290
2022102308,1559
2022103005,3183
2022091200,2883
2022100206,3183
2022092506,1434
2022092508,1901
2022091803,2898
2022110604,1328
2022100909,3012
2022110601,514
2022100206,877
2022103000,3085
2022101608,902
2022100204,1151
2022100912,3072
2022092501,1517
2022092507,241
2022101608,815
2022092513,386
2022101604,3296
2022110300,1738
2022101610,3165
2022100913,633
2022100205,3292
2022100208,1929
2022091108,3502
2022103004,1525
2022092505,3252
2022092512,2887
2022100902,3687
2022101603,3220
2022101611,1108
2022103002,916
2022110605,1030
2022100201,2555
2022100904,3105
2022091812,1401
2022100212,2278
2022100902,969
2022091804,475
2022091901,904
2022091812,3298
2022091807,3022
2022100901,1231
2022103010,193
2022110601,2039
2022110610,1341
2022091108,1995
2022110608,339
2022091810,3400
2022100212,2586
2022091901,766
2022101606,2945
2022102306,2338
2022091901,2790
2022101607,4052
2022101611,3905
2022091811,3558
2022092600,1604
2022100912,188
2022102302,3105
2022103006,1483
2022091104,4292
2022102303,2618
2022100202,57
2022103005,2258
2022092507,1114
2022091101,2051
2022100900,3400
2022103002,2663
2022100203,1023
2022100903,3054
2022092200,240
2022092506,2998
2022092900,251
2022091900,2046
2022110604,3082
2022092503,890
2022102307,694
2022110300,2458
2022110609,3998
2022101603,1769
2022091100,2809
2022091812,2299
2022110600,273
2022100203,2786
2022103005,3204
2022101608,836
2022091802,2585
2022091107,2385
2022091802,796
2022092511,1413
2022101603,800
2022102306,3352
2022102305,1350
2022110609,722
2022102303,2198
2022110603,585
2022103011,1062
2022102700,3632
2022110300,1430
2022091809,3224
2022091112,1946
2022100213,1430
2022100912,2558
2022091112,1144
2022100902,290
2022102310,1705
2022101604,886
2022101604,723
2022091809,3698
2022102400,781
2022091113,3211
2022110605,2214
2022101605,3239
2022100202,593
2022091100,3379
2022110700,3787
2022091103,4462
2022103004,828
2022103100,2570
2022100209,1248
2022102302,244
2022102000,1454
2022100300,3041
2022092509,2915
2022092506,1332
2022100211,3412
2022091800,2235
2022103008,3857
2022102310,767
2022100600,157
2022100908,3029
2022103000,2340
2022110610,170
2022100912,1278
2022100913,808
2022092509,1169
2022092900,2275
2022100204,1767
2022101604,619
2022091808,1173
2022092513,110
2022091812,3068
2022110609,1410
2022100905,721
2022100907,3154
2022102311,1199
2022100211,3889
2022100910,3348
2022091805,486
2022101608,1011
2022103000,1554
2022100900,1534
2022091805,2361
2022091801,645
2022103001,2222
2022110700,2240
2022091111,1706
2022091803,2300
2022103006,56
2022091805,1811
2022102307,2402
2022110608,2793
2022092511,1514
2022110609,4104
2022091804,1349
2022090800,2072
2022110606,2140
2022092509,1393
2022101611,700
2022091113,2262
2022092504,1744
2022092509,2739
2022102311,2579
2022101601,1040
2022101600,690
2022091800,317
2022100911,991
2022100203,1802
2022102700,1269
2022100907,3783
2022102303,3598
2022092900,1416
2022091112,3128
2022110700,167
2022091110,76
2022103007,2519
2022101610,779
2022092507,2017
2022091102,86
2022100211,1244
2022100209,3445
2022101602,1749
2022103008,420
2022100300,1484
2022091109,2726
2022091111,1546
2022101605,1677
2022103004,444
2022091901,1482
2022102300,2171
2022091811,141
2022103001,1906
2022100200,1484
2022100901,2727
2022110606,3017
2022101600,3391
2022092508,3309
2022103000,2932
2022092600,3953
2022091900,3466
2022102305,119
2022103009,3559
2022100909,3054
2022100600,3211
2022101603,3720
2022103002,2139
2022110602,3603
2022102307,1880
2022100208,1348
2022102304,1359
2022091900,3168
2022100203,263
2022100208,3184
2022100910,1056
2022101608,2214
2022102310,2585
2022100202,3342
2022102307,2822
2022101611,3372
2022102311,3630
2022101611,2203
2022091811,3777
2022110608,1687
2022091109,3116
2022101604,319
2022110700,443
2022110609,2806
2022110600,2183
2022102400,699
2022100210,2667
2022103005,4253
2022101601,1576
2022103002,3839
2022102304,1837
2022100913,368
2022102301,1195
2022100209,809
2022100907,2567
2022103011,2790
2022091810,955
2022100300,251
2022092511,2793
2022100202,453
2022103011,2344
2022100202,3690
2022092508,1829
2022102302,2100
2022102307,3241
2022092500,1046
2022091103,2222
2022102311,535
2022100909,3361
2022103000,3149
2022102400,3255
2022102305,359
2022102311,2999
2022091806,2690
2022091104,3122
2022110602,1993
2022100907,1587
2022101610,2987
2022091109,2083
2022102400,3698
2022100903,529
2022101606,3371
2022110700,3707
2022101606,3350
2022100902,2725
2022091900,3529
2022091802,3488
2022100904,781
2022091800,3803
2022091807,2417
2022103000,1533
2022091106,2605
2022100900,3617
2022103001,3755
2022100209,1146
2022100300,3220
2022091811,2327
2022092504,494
2022102308,276
2022101600,2741
2022091812,1234
2022100908,3288
2022110607,1016
2022103008,606
2022102306,2275
2022091500,2951
2022110610,3204
2022092502,688
2022091107,412
2022110602,2594
2022103009,650
2022102304,3068
2022101600,3015
2022092503,1696
2022100913,2989
2022092500,3763
2022090800,867
2022091113,1436
2022103009,2170
2022100907,2966
2022110700,1556
2022100600,3938
2022103005,2933
2022092508,646
2022100203,2237
2022103003,2542
2022091107,1994
2022103003,1630
2022102310,3487
2022101609,1332
2022101604,3807
2022092503,1225
2022102311,3663
2022092509,2216
2022091900,3896
2022100600,4661
2022103007,986
2022101600,965
2022102304,944
2022092900,2945
2022101611,2036
2022091102,3502
2022100300,1942
2022091113,902
2022103010,449
2022100902,1498
2022102310,1915
2022100205,1814
2022092900,2469
2022091500,3329
2022091811,434
2022091200,643
2022101603,2901
2022102302,3034
2022100202,1792
2022091810,4009
2022110700,670
2022100912,1732
2022092502,1682
2022110600,1553
2022103009,441
2022091802,3624
2022091901,1225
2022103001,3063
2022103003,2676
2022091111,1525
2022092511,2235
2022100202,3645
2022101609,2256
2022110605,982
2022103011,1105
2022100903,78
2022092509,3274
2022091200,3125
2022091806,3567
2022100204,512
2022092511,397
2022091104,889
2022091108,3297
2022101000,702
2022100202,3292
2022091101,3242
2022091811,3190
2022091108,1132
2022100205,256
2022091101,213
2022100909,1537
2022091200,1433
2022100600,1048
2022091804,197
2022091104,2468
2022103001,1486
2022091103,1315
2022110608,2635
2022091807,1083
2022100203,530
2022101607,1943
2022100909,2711
2022102304,1145
2022091111,2065
2022092200,534
2022092502,1890
2022092513,1964
2022110606,2941
2022101610,1862
2022110604,2094
2022091802,1456
2022103012,2975
2022091111,2522
2022103004,2532
2022102310,1552
2022091103,1363
2022091805,415
2022102307,180
2022092506,474
2022100904,1369
2022110609,1431
2022103011,1526
2022100211,2036
2022100903,457
2022103003,2901
2022100210,2576
2022091812,2879
2022102307,3458
2022101600,493
2022110601,718
2022110603,2304
2022091901,835
2022110610,2374
2022100204,2028
2022100913,196
2022092505,214
2022100913,3128
2022091100,2048
2022100912,230
2022110608,2814
2022103006,732
2022100200,3504
2022100208,2383
2022103002,1099
2022100900,2245
2022091800,645
2022091900,1774
2022092900,1010
2022103005,4176
2022100203,3638
2022100203,2873
2022100906,3724
2022092513,3589
2022091105,503
2022103000,679
2022101000,2866
2022102400,2082
2022091804,2214
2022110608,1141
2022100910,600
2022100210,4087
2022091801,2790
2022100200,2681
2022091901,591
2022100213,1451
2022102310,434
2022102305,2543
2022101604,1285
2022092900,968
2022091112,2093
2022100906,3301
2022091112,227
2022110605,2942
2022110601,451
2022091104,1634
2022091811,1130
2022103002,2249
2022100203,3854
2022101600,2580
2022102307,2688
2022092513,1991
2022091808,2399
2022091105,912
2022110601,1713
2022091103,2483
2022103004,1051
2022091107,1696
2022091900,3851
2022101608,175
2022091109,2635
2022103003,2922
2022100202,158
2022091100,2640
2022101610,807
2022091110,2810
2022091804,2966
2022101602,2681
2022091110,460
2022092600,2413
2022102303,2451
2022103004,138
2022101700,286
2022091107,1841
2022103008,78
2022102308,83
2022091800,2581
2022100904,2247
2022091113,246
2022091103,520
2022091107,330
2022102301,2696
2022091806,2414
2022110608,592
2022102000,591
2022100902,3914
2022091100,1088
2022100209,1203
2022110700,950
2022091802,295
2022102310,4020
2022103002,3065
2022103011,3124
2022102306,2593
2022092513,1413
2022100908,2534
2022100906,891
2022100907,417
2022100210,3022
2022100900,875
2022102303,545
2022091101,2629
2022100913,922
2022100200,3776
2022091104,3899
2022092506,305
2022091810,1536
2022100600,1375
2022090800,1946
2022092506,1986
2022100300,3793
2022101611,2736
2022101000,495
2022110700,3195
2022091103,111
2022102302,583
2022091807,2727
2022091811,4321
2022100905,193
2022101607,2356
2022102303,503
2022092200,3858
2022110604,3364
2022091103,2201
2022092501,3570
2022092509,3667
2022100205,1285
2022103100,140
2022091103,4789
2022092506,1116
2022110607,3671
2022092511,2136
2022102303,2174
2022091901,237
2022103000,729
2022091104,3596
2022092511,1752
2022103007,1199
2022091901,2491
2022091809,2968
2022100210,588
2022102308,3141
2022102309,3456
2022091806,2013
2022102307,3101
2022100205,2335
2022110603,1552
2022092507,3561
2022110602,1917
2022090800,1406
2022091500,1258
2022091104,1020
2022091100,1769
2022091812,1624
2022102300,1634
2022102302,1152
2022103007,1921
2022110605,3054
2022091803,3125
2022100207,1437
2022090800,980
2022092505,399
2022091500,2415
2022110300,2077
2022091900,69
2022101611,2941
2022102307,2434
2022100207,368
2022092513,1460
2022103008,954
2022102309,3929
2022103008,720
2022102307,1266
2022110603,1064
2022092513,1855
2022100300,3073
2022110603,229
2022101300,2680
2022100300,59
2022103006,2183
2022100908,2213
2022101607,402
2022091900,463
2022100906,3002
2022103100,2890
2022103008,4004
2022091810,2830
2022103001,2325
2022101604,1070
2022103002,3898
2022100900,331
2022102000,3803
2022092900,1254
2022103010,2553
2022100902,2308
2022092600,1713
2022101700,3485
2022103100,119
2022110602,3492
2022103000,1578
2022091104,4176
2022101608,2889
2022091802,1732
2022100900,2912
2022092509,3316
2022091808,3402
2022091104,4025
2022103012,3635
2022103004,352
2022100903,2710
2022101608,454
2022102302,2561
2022110607,2259
2022103005,4200
2022100205,1756
2022091113,2696
2022101601,203
2022100909,2462
2022100912,1519
2022100201,3658
2022091806,3051
2022102308,1423
2022110603,1603
2022103008,306
2022100205,1700
2022103002,1839
2022091807,212
2022101610,1708
2022091102,343
2022091804,2276
2022100906,210
2022100901,2931
2022100202,2965
2022103012,2252
2022100213,165
2022103100,2997
2022101609,3557
2022101600,1669
2022092506,2920
2022102310,2154
2022091101,2407
2022103007,1427
2022100200,1463
2022101607,581
2022091101,2930
2022103009,390
2022091812,1819
2022092512,3811
2022102700,1325
2022110610,1795
2022091109,3909
2022100912,2733
2022100903,1292
2022101300,2655
2022092500,1095
2022092502,3614
2022100213,4153
2022091105,273
2022103003,1342
2022110608,3012
2022100902,1210
2022101000,2326
2022110602,1610
2022091108,1354
2022100211,3472
2022102311,905
2022092600,2095
2022110600,894
2022091803,972
2022102305,2734
2022103100,1216
2022102000,1707
2022092502,643
2022100600,931
2022102307,1309
2022103002,3465
2022091800,745
2022100912,1960
2022100900,1228
2022092512,2522
2022102311,1627
2022100205,3379
2022101610,2921
2022092505,1930
2022101601,2016
2022101000,311
2022091101,3125
2022100903,2627
2022091807,191
2022092506,3567
2022100208,1242
2022100203,2928
2022100203,740
2022092511,656
2022110603,1312
2022101300,2202
2022092508,4122
2022103007,355
2022091803,2769
2022101601,979
2022102308,450
2022100212,1440
2022103011,626
2022092503,2807
2022092508,2544
2022110602,2993
2022092502,2734
2022101606,895
2022101607,3247
2022102311,857
2022100213,392
2022100204,3062
2022091812,663
2022100209,2631
2022101603,1127
2022100908,1842
2022103000,86
2022090800,80
2022091112,1382
2022091112,2428
2022100907,747
2022091101,3862
2022103009,1045
2022091900,1172
2022100209,2431
2022091112,2569
2022103000,3360
2022101601,271
2022092507,2640
2022101600,2384
2022091900,3598
2022092508,1602
2022100910,1106
2022103006,3733
2022110610,2718
2022092509,341
2022091109,462
2022091109,2558
2022101609,2659
2022092511,2591
2022091103,1249
2022091113,2030
2022091809,2235
2022100212,1351
2022091500,3626
2022091803,2437
2022091806,3490
2022091812,1687
2022103000,2792
2022091102,1588
2022110603,1624
2022100201,2210
2022100600,4682
2022100201,1432
2022103012,1961
2022100906,2784
2022101603,3601
2022103005,1477
2022101600,1462
2022091802,3603
2022101700,4266
2022091113,2222
2022100902,653
2022100912,597
2022101607,2431
2022100210,2338
2022102310,1755
2022100904,1313
2022103007,752
2022100905,3209
2022102309,1490
2022103000,1888
2022100600,276
2022110603,944
2022102300,2039
2022103007,3046
2022103012,1018
2022101602,3602
2022091812,2969
2022101603,2749
2022092505,702
2022101700,2316
2022102311,3316
2022091110,3378
2022092512,1299
2022092505,3539
2022091808,631
2022110601,196
2022100209,2869
2022103004,2631
2022092507,1935
2022100210,488
2022100203,2842
2022100300,227
2022102303,282
2022103007,400
2022101300,526
2022091500,1279
2022101610,227
2022100909,2969
2022091107,490
2022101603,3772
2022091103,743
2022110610,4220
2022101606,3392
2022101601,777
2022091800,3158
2022110607,1100
2022100210,4013
2022110608,2105
2022103009,1848
2022092500,2539
2022110609,829
2022091805,580
2022110606,590
2022091901,3599
2022101000,789
2022091108,3132
2022092513,3793
2022091109,3840
2022102308,3186
2022100300,2170
2022100909,1176
2022092503,621
2022110700,2182
2022100201,3434
2022100910,1415
2022100208,309
2022100909,940
2022102400,932
2022092600,3003
2022091812,2706
2022091901,173
2022091805,3022
2022100901,3538
2022091109,2614
2022101603,3074
2022110610,2560
2022110608,843
2022100210,3129
2022103005,3054
2022091803,1324
2022102303,2043
2022103004,2691
2022100204,165
2022091104,3172
2022100909,1743
2022091100,1552
2022101600,1330
2022102311,2131
2022091803,2874
2022101000,2227
2022091101,3378
2022091808,3216
2022103004,3224
2022091803,857
2022103009,1508
2022101604,252
2022092502,3443
2022100209,3053
2022103006,396
2022092600,662
2022092900,1728
2022092513,864
2022103100,1150
2022100909,3316
2022091806,3419
2022101000,545
2022100600,4508
2022091803,1345
2022110603,3002
2022103010,172
2022092502,2867
2022091810,1298
2022091105,2196
2022100210,799
2022100210,77
2022091108,2636
2022102000,4015
2022110606,1459
2022091100,57
2022110604,2218
2022110700,3299
2022092900,639
2022092504,3660
2022102307,326
2022102304,3378
2022091110,1092
2022101600,2810
2022091111,2946
2022091110,379
2022092505,2943
2022100910,1867
2022100200,1252
2022100907,1629
2022092502,3510
2022101606,477
2022092502,1280
2022101610,654
2022110610,2137
2022110600,3197
2022101700,3415
2022102304,3113
2022101300,720
2022102300,876
2022092502,161
2022102400,2866
2022091803,1527
2022091105,1456
2022100203,1443
2022092900,1233
2022103003,56
2022102310,214
2022110603,875
2022103006,2440
2022091801,2635
2022091801,2296
2022100208,870
2022091500,3011
2022110607,227
2022092512,1396
2022101700,1510
2022100905,1299
2022102311,1469
2022102311,427
2022101600,2078
2022101605,1360
2022100906,717
2022092503,2491
2022101700,3256
2022100211,124
2022110608,3372
2022103005,4232
2022091107,115
2022091807,1217
2022100204,3974
2022101608,3251
2022103000,301
2022092502,1070
2022100205,3503
2022110603,510
2022091500,1410
2022110605,3766
2022100204,144
2022103000,4058
2022092510,79
2022110603,3439
2022092504,244
2022100205,1468
2022100900,1019
2022101609,3851
2022100211,1104
2022110605,2874
2022101605,1542
2022102307,2309
2022091807,3317
2022100910,2153
2022110607,2238
2022102307,583
2022091807,369
2022092502,3683
2022100201,3578
2022092513,2479
2022100205,1133
2022092511,1564
2022100200,3260
2022102303,1153
2022103009,2541
2022110610,591
2022100209,1868
2022100908,3262
2022101602,212
2022102300,1859
2022100213,3913
2022100206,383
2022101607,3390
2022110608,3827
2022092510,3210
2022091812,200
2022092505,2493
2022103002,801
2022102304,2410
2022091101,1192
2022110605,1721
2022101610,2578
2022092508,1390
2022101300,456
2022100912,1080
2022091810,2605
2022103002,1706
2022110700,403
2022103001,1549
2022100913,2516
2022100211,2751
2022101000,812
2022103100,417
2022102301,3433
2022101000,2100
2022092503,1405
2022101602,2275
2022091808,2861
2022091102,467
2022092511,2181
2022102303,1121
2022100210,841
2022091200,3491
2022102307,3075
2022091804,2847
2022092513,1769
2022100201,1998
2022100901,3221
2022110700,546
2022100903,775
2022092513,1655
2022101610,3772
2022100904,3506
2022090800,933
2022110601,304
2022091802,1034
2022100908,2277
2022091811,571
2022102305,2652
2022100910,896
2022102000,246
2022092511,2994
2022090800,2137
2022092200,1398
2022102311,2702
2022100911,1158
2022100906,2058
2022103001,3783
2022101609,2158
2022091104,1826
2022092508,1334
2022091806,811
2022100904,182
2022092504,134
2022100300,3906
2022100904,1411
2022092500,1127
2022103007,3750
2022091104,910
2022100911,1055
2022110700,971
2022092507,2067
2022110700,2944
2022100210,2441
2022102305,1906
2022101609,736
2022103012,413
2022100902,3292
2022101600,132
2022110610,2875
2022101609,2301
2022103002,3593
2022092500,3320
2022101700,3131
2022100900,3183
2022103008,2242
2022103001,3018
2022100908,3894
2022110601,1294
2022091812,3326
2022101608,3369
2022103012,168
2022092600,3904
2022101603,1851
2022110603,3385
2022100205,1570
2022092503,3178
2022101600,2896
2022103007,2190
2022102309,4082
2022091100,145
2022091806,367
2022092507,2731
2022103006,2912
2022101700,3235
2022110300,2580
2022092513,2900
2022092504,1451
2022100204,3468
2022100211,4057
2022092502,2358
2022103100,598
2022091110,994
2022091102,1726
2022100204,3428
2022091100,395
2022092505,2648
2022102308,748
2022110610,4303
2022110607,2288
2022100906,235
2022091804,3180
2022102309,2591
2022092504,2423
2022091103,2462
2022091804,699
2022110601,1344
2022092505,370
2022110300,883
